Ma_BDS,Ngay_dang,So_phong_ngu,So_nha_tam,Duong,Phuong,Quan,Thanh_pho,Dien_tich_su_dung,Dien_tich_dat,Chieu_dai,Chieu_rong,Gia_ban
22625093,23/09/2024,3.0,2.0,Đường 13A, Xã Tân Thông Hội, Huyện Củ Chi, TPHCM,,380.0,38.0,10.0,9500000000.0
22626192,19/09/2024,2.0,1.0,Đường số 99, Xã Tân Phú Trung, Huyện Củ Chi, TPHCM,141.0,141.0,28.0,5.0,1000000000.0
22623065,10/09/2024,11.0,11.0,Đường số 18, Xã Tân Thông Hội, Huyện Củ Chi, TPHCM,152.0,152.0,30.0,5.0,880000000.0
22622170,07/09/2024,5.0,5.0,Đường số 649, Xã Phước Thạnh, Huyện Củ Chi, TPHCM,446.0,446.0,45.0,10.0,1050000000.0
22621037,04/09/2024,3.0,2.0,Trương Thị Kiện, Xã Thái Mỹ, Huyện Củ Chi, TPHCM,170.7,170.7,34.0,5.0,645000000.0
22621128,04/09/2024,2.0,2.0,Cây Trôm - Mỹ Khánh, Xã Thái Mỹ, Huyện Củ Chi, TPHCM,188.0,188.0,37.0,5.0,680000000.0
22594544,24/08/2024,1.0,2.0,Hồ Văn Tắng, Xã Trung An, Huyện Củ Chi, TPHCM,2236.0,2236.0,57.0,54.0,45000000000.0
22599936,02/08/2024,3.0,2.0,Nguyễn Thị Hẹ, Xã Tân Thông Hội, Huyện Củ Chi, TPHCM,200.0,100.0,20.0,5.0,2300000000.0
22604650,29/07/2024,2.0,1.0,Tỉnh Lộ 7, Xã Trung Lập Hạ, Huyện Củ Chi, TPHCM,995.0,995.0,44.0,22.0,11500000000.0
22604609,29/07/2024,2.0,1.0,Hố Bò, Xã Phú Mỹ Hưng, Huyện Củ Chi, TPHCM,967.0,967.0,100.0,10.0,2600000000.0
22600788,29/07/2024,2.0,1.0,Kênh Đông, Xã Trung Lập Thượng, Huyện Củ Chi, TPHCM,1450.0,1450.0,44.0,46.0,5000000000.0
22555583,29/07/2024,2.0,1.0,Bàu Trâm, Xã Trung An, Huyện Củ Chi, TPHCM,553.0,553.0,56.0,10.0,7500000000.0
22544151,29/07/2024,3.0,1.0,Đường 793, Xã An Phú, Huyện Củ Chi, TPHCM,1255.0,1255.0,62.0,20.0,7200000000.0
