Ma_BDS,Ngay_dang,So_phong_ngu,So_nha_tam,Duong,Phuong,Quan,Thanh_pho,Dien_tich_su_dung,Dien_tich_dat,Chieu_dai,Chieu_rong,Gia_ban
22185927,04/07/2023,4,5,Đào Tông Nguyên, Thị Trấn Nhà Bè, Huyện Nhà Bè, TPHCM,200.0,56.0,13.0,4.5,5700000000.0
22223970,29/06/2023,5,6,Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè, TPHCM,250.0,100.0,25.0,4.5,9200000000.0
22220788,27/06/2023,4,5,Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè, TPHCM,220.0,82.5,16.5,5.0,7000000000.0
22206618,17/06/2023,4,5,Lê Văn Lương, Xã Phước Kiển, Huyện Nhà Bè, TPHCM,300.0,93.0,19.0,5.0,11500000000.0
22139777,15/06/2023,4,5,Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè, TPHCM,281.0,121.0,20.0,6.0,11600000000.0
21402331,01/06/2023,1,1,Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM,,140.0,1.0,1.0,14400000000.0
21388748,01/06/2023,4,5,Huỳnh Tấn Phát, Thị Trấn Nhà Bè, Huyện Nhà Bè, TPHCM,,83.0,16.5,5.0,5800000000.0
20948397,29/05/2023,4,5,Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM,257.0,140.0,20.0,7.0,18500000000.0
21560823,29/05/2023,4,5,Nguyễn Văn Tạo, Xã Long Thới, Huyện Nhà Bè, TPHCM,330.0,120.0,20.0,6.0,1500000000.0
21045520,26/05/2023,1,1,Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè, TPHCM,,85.0,17.0,5.0,6300000000.0
21389558,26/05/2023,4,5,Đào Tông Nguyên, Thị Trấn Nhà Bè, Huyện Nhà Bè, TPHCM,,80.0,14.0,5.7,6950000000.0
22149613,22/05/2023,4,5,Nguyễn Bình, Xã Nhơn Đức, Huyện Nhà Bè, TPHCM,,80.3,11.0,7.3,6000000000.0
22149583,22/05/2023,4,5,Đào Sư Tích, Xã Phước Kiển, Huyện Nhà Bè, TPHCM,,132.0,12.0,11.0,14599000000.0
22096541,22/05/2023,7,7,Lê Thị Kỉnh, Xã Phước Kiển, Huyện Nhà Bè, TPHCM,,250.0,25.0,10.0,26800000000.0
21402333,15/05/2023,1,1,Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM,,106.0,1.0,1.0,7700000000.0
21391819,15/05/2023,4,4,Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM,,102.0,12.0,6.0,8500000000.0
21387168,14/05/2023,4,3,Đào Tông Nguyên, Thị Trấn Nhà Bè, Huyện Nhà Bè, TPHCM,,30.0,5.0,6.0,1980000000.0
21986699,12/05/2023,4,4,Lê Văn Lương, Xã Nhơn Đức, Huyện Nhà Bè, TPHCM,270.0,119.0,17.0,7.0,14500000000.0
21963173,12/05/2023,4,4,Lê Văn Lương, Xã Nhơn Đức, Huyện Nhà Bè, TPHCM,270.0,119.0,17.0,7.0,14500000000.0
21981546,12/05/2023,4,4,Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM,200.0,96.8,17.6,5.5,10900000000.0
21390449,11/05/2023,4,4,Huỳnh Tấn Phát, Thị Trấn Nhà Bè, Huyện Nhà Bè, TPHCM,,72.0,18.0,4.0,4950000000.0
21402335,05/05/2023,1,1,Lê Văn Lương, Xã Phước Kiển, Huyện Nhà Bè, TPHCM,,900.0,1.0,1.0,67900000000.0
22040919,29/04/2023,2,1,Nguyễn Văn Tạo, Xã Hiệp Phước, Huyện Nhà Bè, TPHCM,262.0,262.0,27.0,8.5,3250000000.0
21832479,29/04/2023,4,5,Huỳnh Tấn Phát, Thị Trấn Nhà Bè, Huyện Nhà Bè, TPHCM,356.0,89.0,20.0,5.8,8600000000.0
22008839,24/04/2023,4,4,Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM,205.0,96.8,17.6,5.5,11000000000.0
21825762,24/04/2023,4,4,Nguyễn Hữu Thọ, Thị Trấn Nhà Bè, Huyện Nhà Bè, TPHCM,350.0,140.0,18.0,7.0,19000000000.0
22104699,24/04/2023,4,5,Dương Cát Lợi, Thị Trấn Nhà Bè, Huyện Nhà Bè, TPHCM,60.0,60.0,12.5,5.0,6900000000.0
22104692,24/04/2023,4,5,Huỳnh Tấn Phát, Thị Trấn Nhà Bè, Huyện Nhà Bè, TPHCM,54.0,54.0,14.0,4.0,6050000000.0
22104668,24/04/2023,4,5,Huỳnh Tấn Phát, Thị Trấn Nhà Bè, Huyện Nhà Bè, TPHCM,50.0,50.0,12.5,4.0,5500000000.0
22104599,24/04/2023,4,5,Huỳnh Tấn Phát, Thị Trấn Nhà Bè, Huyện Nhà Bè, TPHCM,50.0,50.0,11.0,4.8,5500000000.0
22104579,24/04/2023,4,5,Huỳnh Tấn Phát, Thị Trấn Nhà Bè, Huyện Nhà Bè, TPHCM,82.0,82.0,12.5,6.6,8900000000.0
22104543,24/04/2023,4,5,Huỳnh Tấn Phát, Thị Trấn Nhà Bè, Huyện Nhà Bè, TPHCM,80.0,80.0,16.0,5.0,8500000000.0
22104226,24/04/2023,4,4,Huỳnh Tấn Phát, Thị Trấn Nhà Bè, Huyện Nhà Bè, TPHCM,50.0,50.0,11.5,4.5,5150000000.0
22104229,24/04/2023,4,5,Huỳnh Tấn Phát, Thị Trấn Nhà Bè, Huyện Nhà Bè, TPHCM,50.0,50.0,12.1,4.1,5200000000.0
22104216,24/04/2023,4,5,Huỳnh Tấn Phát, Thị Trấn Nhà Bè, Huyện Nhà Bè, TPHCM,84.0,84.0,17.0,5.0,8400000000.0
22104157,24/04/2023,5,5,Đào Tông Nguyên, Thị Trấn Nhà Bè, Huyện Nhà Bè, TPHCM,69.0,69.0,16.5,4.0,6900000000.0
22104066,24/04/2023,4,4,Đào Tông Nguyên, Thị Trấn Nhà Bè, Huyện Nhà Bè, TPHCM,66.0,66.0,16.0,4.0,6400000000.0
22013344,15/04/2023,4,4,Lê Văn Lương, Xã Nhơn Đức, Huyện Nhà Bè, TPHCM,274.0,119.0,17.0,7.0,15000000000.0
22027054,14/04/2023,4,4,Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM,,96.0,17.5,5.5,11000000000.0
22031759,14/04/2023,4,4,Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM,,140.0,20.0,7.0,17000000000.0
22027701,14/04/2023,4,4,Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM,,140.0,20.0,7.0,16800000000.0
